#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.264909375461983565e+01
1.340356766399346533e-01	8.000000000000000000e+00	1.326522562647688197e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.390123549848539497e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.459263626488559140e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.532862890510980058e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.607148556033745379e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.679814780130219631e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.750554380947846056e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.819848665959007050e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.888087747627681168e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.955253260223512868e+01
7.946474973542854148e-01	2.000000000000000000e+01	2.020946541815531461e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.084588820131020626e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.145580297323324004e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.203433918769782807e+01
8.845218015310541970e-01	2.600000000000000000e+01	2.257867929511074578e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.308840484322936248e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.356502878472438667e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.401173574404977273e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.443227200371657304e+01
9.437658674809651371e-01	3.100000000000000000e+01	2.483078167488227450e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.521092651726827683e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.557590116936471247e+01
9.634825872745161890e-01	3.300000000000000000e+01	2.592824874031801130e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.626985525984757430e+01
9.726158036573563370e-01	3.400000000000000000e+01	2.660204044113374522e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.692549428495572528e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.724041956690098232e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.754657958655890582e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.784320148892534519e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.812931536637901786e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.840340653481326783e+01
9.899999999999999911e-01	3.400000000000000000e+01	2.866381795721266812e+01
9.913403567663993110e-01	3.400000000000000000e+01	2.890848809450565682e+01
9.925010579066754213e-01	3.400000000000000000e+01	2.913526563250086099e+01
9.935061836842379313e-01	3.300000000000000000e+01	2.934170791255273514e+01
9.943765867480964804e-01	3.200000000000000000e+01	2.952510951811559181e+01
9.951303247483413994e-01	3.100000000000000000e+01	2.968272758944803158e+01
9.957830349657141866e-01	3.000000000000000000e+01	2.981199348739590604e+01
9.963482587274515856e-01	2.900000000000000000e+01	2.991033029881410954e+01
9.968377223398315889e-01	2.800000000000000000e+01	2.997576310491286833e+01
9.972615803657356448e-01	2.600000000000000000e+01	3.000662885528311818e+01
9.976286262943383498e-01	2.500000000000000000e+01	3.000231480970778364e+01
9.979464749735428297e-01	2.300000000000000000e+01	2.996269813783730385e+01
9.982217205899610590e-01	2.200000000000000000e+01	2.988852867288237292e+01
9.984600734739405015e-01	2.000000000000000000e+01	2.978100458206412426e+01
9.986664785678366352e-01	1.900000000000000000e+01	2.964185983780479816e+01
9.988452180153105653e-01	1.800000000000000000e+01	2.947285885187487153e+01
9.989999999999999991e-01	1.600000000000000000e+01	2.927584950717822565e+01
9.991340356766399422e-01	1.500000000000000000e+01	2.905254438236391223e+01
9.992501057906675310e-01	1.400000000000000000e+01	2.880406048748253056e+01
9.993506183684237598e-01	1.300000000000000000e+01	2.853111993562456661e+01
9.994376586748096036e-01	1.200000000000000000e+01	2.823518924125242791e+01
9.995130324748341399e-01	1.100000000000000000e+01	2.791694492436946007e+01
9.995783034965713965e-01	1.000000000000000000e+01	2.757480877409054898e+01
9.996348258727452141e-01	9.000000000000000000e+00	2.721010148372695170e+01
9.996837722339831922e-01	9.000000000000000000e+00	2.682114923003084073e+01
9.997261580365736089e-01	8.000000000000000000e+00	2.640898094107635430e+01
9.997628626294338128e-01	7.000000000000000000e+00	2.597107280993106926e+01
9.997946474973542497e-01	7.000000000000000000e+00	2.550901129525993838e+01
9.998221720589961503e-01	6.000000000000000000e+00	2.502225673351926361e+01
9.998460073473940390e-01	6.000000000000000000e+00	2.451109169034363688e+01
9.998666478567836968e-01	5.000000000000000000e+00	2.397375619979336392e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.340768660472665985e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.281859971610189319e+01
