#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.187655340879642019e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.273242834955934200e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.358637679369453366e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.436414819214733996e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.505203034724059741e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.569021781915573044e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.631647994745643615e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.695239039134159142e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.760587362579942194e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.827594297015176750e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.895684299998512756e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.964045481779321989e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.031754238519104305e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.097857201480213263e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.161417768328835365e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.221605272070499737e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.277793648630301249e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.329686324160757849e+01
9.250105790667544348e-01	2.700000000000000000e+01	2.377333384424759544e+01
9.350618368423788684e-01	2.800000000000000000e+01	2.421099720993969129e+01
9.437658674809651371e-01	2.800000000000000000e+01	2.461543226870191248e+01
9.513032474834136609e-01	2.900000000000000000e+01	2.499284960945017176e+01
9.578303496571417552e-01	2.900000000000000000e+01	2.534895413335248548e+01
9.634825872745161890e-01	2.900000000000000000e+01	2.568812444550326290e+01
9.683772233983162225e-01	2.900000000000000000e+01	2.601341976572463821e+01
9.726158036573563370e-01	2.800000000000000000e+01	2.632609069962345671e+01
9.762862629433834982e-01	2.800000000000000000e+01	2.662645919674042716e+01
9.794647497354285193e-01	2.700000000000000000e+01	2.691342494553804343e+01
9.822172058996108124e-01	2.700000000000000000e+01	2.718533201897454532e+01
9.846007347394051257e-01	2.600000000000000000e+01	2.744003837259233691e+01
9.866647856783667958e-01	2.500000000000000000e+01	2.767493733232513620e+01
9.884521801531054308e-01	2.400000000000000000e+01	2.788755207536736336e+01
9.899999999999999911e-01	2.300000000000000000e+01	2.807528020541816716e+01
9.913403567663993110e-01	2.200000000000000000e+01	2.823583932457983536e+01
9.925010579066754213e-01	2.100000000000000000e+01	2.836749149536924008e+01
9.935061836842379313e-01	2.000000000000000000e+01	2.846868132684048902e+01
9.943765867480964804e-01	1.900000000000000000e+01	2.853844558806434506e+01
9.951303247483413994e-01	1.700000000000000000e+01	2.857628965602051352e+01
9.957830349657141866e-01	1.600000000000000000e+01	2.858215590540436324e+01
9.963482587274515856e-01	1.500000000000000000e+01	2.855633249191596690e+01
9.968377223398315889e-01	1.400000000000000000e+01	2.849955974570802653e+01
9.972615803657356448e-01	1.400000000000000000e+01	2.841265270492896988e+01
9.976286262943383498e-01	1.300000000000000000e+01	2.829661770244692676e+01
9.979464749735428297e-01	1.200000000000000000e+01	2.815273589294294254e+01
9.982217205899610590e-01	1.100000000000000000e+01	2.798198224015966673e+01
9.984600734739405015e-01	1.000000000000000000e+01	2.778551503104410259e+01
9.986664785678366352e-01	1.000000000000000000e+01	2.756416679333166542e+01
9.988452180153105653e-01	9.000000000000000000e+00	2.731854036765195559e+01
9.989999999999999991e-01	8.000000000000000000e+00	2.704905500659227968e+01
9.991340356766399422e-01	8.000000000000000000e+00	2.675569048064943445e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.643825807751749934e+01
9.993506183684237598e-01	7.000000000000000000e+00	2.609599394629542601e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.572779374561378063e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.533223497195191243e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.490746208496865677e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.445130952783850731e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.396152466086811472e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.343558415558825914e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.287079761325028926e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.226463070361324625e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.161453943906666098e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.091815221478898934e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.017306795528909902e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.937665385433049892e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.852617740119148948e+01
