#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.245143469420250426e+01
1.340356766399346533e-01	8.000000000000000000e+00	1.316145826133053198e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.390202838930514417e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.461668644094585190e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.528899196536519156e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.594783987852384399e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.659806890419571701e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.723471650861401017e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.785856893288892877e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.847554372628473374e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.909225253396009592e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.971277950347080576e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.033762494122138165e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.096394089955062157e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.158651485096620348e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.219812116559939241e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.279093368938748654e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.335733509585573842e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.389148375446561801e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.439006465903933929e+01
9.437658674809651371e-01	3.100000000000000000e+01	2.485240417773998445e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.528016780646076000e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.567661108400346848e+01
9.634825872745161890e-01	3.300000000000000000e+01	2.604562756913058763e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.639140242593264318e+01
9.726158036573563370e-01	3.400000000000000000e+01	2.671764053011759543e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.702757992277156163e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.732366834937860389e+01
9.822172058996108124e-01	3.500000000000000000e+01	2.760775598776832140e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.788102718776283950e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.814394489995699900e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.839663529516841223e+01
9.899999999999999911e-01	3.500000000000000000e+01	2.863865507779449615e+01
9.913403567663993110e-01	3.500000000000000000e+01	2.886907597513783585e+01
9.925010579066754213e-01	3.400000000000000000e+01	2.908653324971971443e+01
9.935061836842379313e-01	3.400000000000000000e+01	2.928926440197123426e+01
9.943765867480964804e-01	3.400000000000000000e+01	2.947547340046417830e+01
9.951303247483413994e-01	3.300000000000000000e+01	2.964268723459646537e+01
9.957830349657141866e-01	3.200000000000000000e+01	2.978874759364111924e+01
9.963482587274515856e-01	3.100000000000000000e+01	2.991097628340510539e+01
9.968377223398315889e-01	3.000000000000000000e+01	3.000691003352064712e+01
9.972615803657356448e-01	2.900000000000000000e+01	3.007420189297504010e+01
9.976286262943383498e-01	2.700000000000000000e+01	3.011058495267997515e+01
9.979464749735428297e-01	2.600000000000000000e+01	3.011446199139950863e+01
9.982217205899610590e-01	2.500000000000000000e+01	3.008416496604510471e+01
9.984600734739405015e-01	2.300000000000000000e+01	3.001906433396716523e+01
9.986664785678366352e-01	2.200000000000000000e+01	2.991854325844296625e+01
9.988452180153105653e-01	2.000000000000000000e+01	2.978329076864577729e+01
9.989999999999999991e-01	1.900000000000000000e+01	2.961298263018483823e+01
9.991340356766399422e-01	1.800000000000000000e+01	2.940848650061574787e+01
9.992501057906675310e-01	1.600000000000000000e+01	2.917204036685322421e+01
9.993506183684237598e-01	1.500000000000000000e+01	2.890433333845756181e+01
9.994376586748096036e-01	1.400000000000000000e+01	2.860674599376432425e+01
9.995130324748341399e-01	1.300000000000000000e+01	2.827978111436289410e+01
9.995783034965713965e-01	1.200000000000000000e+01	2.792777690102488108e+01
9.996348258727452141e-01	1.100000000000000000e+01	2.754843182442559169e+01
9.996837722339831922e-01	1.000000000000000000e+01	2.714727182189290033e+01
9.997261580365736089e-01	9.000000000000000000e+00	2.672102653112158066e+01
9.997628626294338128e-01	8.000000000000000000e+00	2.627586711395429830e+01
9.997946474973542497e-01	7.000000000000000000e+00	2.580908873354995592e+01
9.998221720589961503e-01	7.000000000000000000e+00	2.532120635254404917e+01
9.998460073473940390e-01	6.000000000000000000e+00	2.481546429032485435e+01
9.998666478567836968e-01	6.000000000000000000e+00	2.429225760574562543e+01
9.998845218015310898e-01	5.000000000000000000e+00	2.374205162276251002e+01
9.999000000000000110e-01	5.000000000000000000e+00	2.317715950685749249e+01
