#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.226769175379858368e+01
1.340356766399346533e-01	8.000000000000000000e+00	1.306390609591667484e+01
2.501057906675441256e-01	9.000000000000000000e+00	1.394349303090890935e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.471655394886293777e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.541422311212975949e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.608290489768778997e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.673448158430874599e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.736977772779649243e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.798969546337087877e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.859764384117438851e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.919843846925994768e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.979645101359361092e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.039438249559993466e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.099234437594581593e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.158789924353177625e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.217615866080669917e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.275089777035683625e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.330533742007524722e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.383341701234088816e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.433041261075985062e+01
9.437658674809651371e-01	2.900000000000000000e+01	2.479364159686792135e+01
9.513032474834136609e-01	2.900000000000000000e+01	2.522220128409653839e+01
9.578303496571417552e-01	3.000000000000000000e+01	2.561661664398247140e+01
9.634825872745161890e-01	3.000000000000000000e+01	2.597862529055614189e+01
9.683772233983162225e-01	3.000000000000000000e+01	2.631061305899141800e+01
9.726158036573563370e-01	3.000000000000000000e+01	2.661511142110850514e+01
9.762862629433834982e-01	2.900000000000000000e+01	2.689460605683139249e+01
9.794647497354285193e-01	2.900000000000000000e+01	2.715122536561665356e+01
9.822172058996108124e-01	2.800000000000000000e+01	2.738680227898706931e+01
9.846007347394051257e-01	2.700000000000000000e+01	2.760238845696557775e+01
9.866647856783667958e-01	2.600000000000000000e+01	2.779868370935191990e+01
9.884521801531054308e-01	2.500000000000000000e+01	2.797574470746672404e+01
9.899999999999999911e-01	2.400000000000000000e+01	2.813319479955776004e+01
9.913403567663993110e-01	2.300000000000000000e+01	2.827013564884239472e+01
9.925010579066754213e-01	2.200000000000000000e+01	2.838546896841265976e+01
9.935061836842379313e-01	2.100000000000000000e+01	2.847760134858610925e+01
9.943765867480964804e-01	1.900000000000000000e+01	2.854510156668649756e+01
9.951303247483413994e-01	1.800000000000000000e+01	2.858616722378712893e+01
9.957830349657141866e-01	1.700000000000000000e+01	2.859937468463490262e+01
9.963482587274515856e-01	1.600000000000000000e+01	2.858326798384485556e+01
9.968377223398315889e-01	1.500000000000000000e+01	2.853682876714394467e+01
9.972615803657356448e-01	1.400000000000000000e+01	2.845918246497412341e+01
9.976286262943383498e-01	1.300000000000000000e+01	2.834997063167607578e+01
9.979464749735428297e-01	1.200000000000000000e+01	2.820922239496913164e+01
9.982217205899610590e-01	1.200000000000000000e+01	2.803740099276490483e+01
9.984600734739405015e-01	1.100000000000000000e+01	2.783534935281623035e+01
9.986664785678366352e-01	1.000000000000000000e+01	2.760422044706449185e+01
9.988452180153105653e-01	9.000000000000000000e+00	2.734540111748851388e+01
9.989999999999999991e-01	9.000000000000000000e+00	2.706051139228737412e+01
9.991340356766399422e-01	8.000000000000000000e+00	2.675105727554680612e+01
9.992501057906675310e-01	8.000000000000000000e+00	2.641862069994590456e+01
9.993506183684237598e-01	7.000000000000000000e+00	2.606441891825117807e+01
9.994376586748096036e-01	7.000000000000000000e+00	2.568952597810523031e+01
9.995130324748341399e-01	6.000000000000000000e+00	2.529447639262430769e+01
9.995783034965713965e-01	6.000000000000000000e+00	2.487945630081453530e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.444392971163608763e+01
9.996837722339831922e-01	5.000000000000000000e+00	2.398694215563310905e+01
9.997261580365736089e-01	5.000000000000000000e+00	2.350665615694037314e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.300061259922465240e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.246539420045570523e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.189655339195613237e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.128871327833228122e+01
9.998666478567836968e-01	3.000000000000000000e+00	2.063473460092275857e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.992581743134369887e+01
9.999000000000000110e-01	3.000000000000000000e+00	1.915064418064073948e+01
