#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.240058075637967860e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.286542501300804275e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.369600597774376105e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.465428415682167973e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.548501964665478070e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.618501555180214524e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.681296067318763932e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.740889282889101253e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.799456933507413225e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.857892224574433726e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.916252849611342768e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.974153572691384895e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.031010935064348288e+01
8.460073473940508126e-01	1.900000000000000000e+01	2.086287075644282396e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.139599750773471953e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.190758273919472288e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.239752338265062548e+01
9.134035676639934431e-01	2.100000000000000000e+01	2.286682859979584848e+01
9.250105790667544348e-01	2.100000000000000000e+01	2.331713673609829129e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.375017139598741167e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.416706365054316663e+01
9.513032474834136609e-01	2.100000000000000000e+01	2.456862827991599829e+01
9.578303496571417552e-01	2.100000000000000000e+01	2.495481460050049805e+01
9.634825872745161890e-01	2.100000000000000000e+01	2.532514723033969517e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.567862804152468925e+01
9.726158036573563370e-01	2.000000000000000000e+01	2.601381189675714722e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.632909174372281669e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.662266890060694635e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.689270940696456336e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.713737954531896435e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.735510501259567917e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.754448178337550956e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.770429867619775521e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.783367080472838495e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.793221408158544250e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.799961423186848819e+01
9.943765867480964804e-01	1.500000000000000000e+01	2.803599918530689550e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.804179767652684063e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.801745491649278108e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.796365929742627188e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.788127211239228842e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.777102483466645921e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.763368119590591832e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.746997332178996487e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.728065419119749535e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.706632635311352786e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.682743952683358657e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.656449741992251745e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.627790034764991844e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.596800037276761941e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.563493050222405856e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.527888326204856639e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.489978902636107705e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.449765532945353286e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.407217222837384440e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.362288750096982426e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.314926382635380619e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.265031130076383903e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.212498125371381263e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.157178034722404192e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.098885619692896398e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.037386156091123013e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.972396055101911472e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.903554323164297557e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.830444565330764561e+01
