#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.179778363554186527e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.275225821877933896e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.367077786481086221e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.454466763888735414e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.534140128638933298e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.604297790678522873e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.667688300840532634e+01
6.348258727451623340e-01	1.300000000000000000e+01	1.728725248951333171e+01
6.837722339831620033e-01	1.400000000000000000e+01	1.789846742533762125e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.851321807128494967e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.912565020835583951e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.972929785036819794e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.031809715538884120e+01
8.460073473940508126e-01	1.900000000000000000e+01	2.088604317957775791e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.142787304729006692e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.194036864660935393e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.242284902355741139e+01
9.134035676639934431e-01	2.100000000000000000e+01	2.287682618025451475e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.330531493788425834e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.371178268891113561e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.409936854147508001e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.447063407099942367e+01
9.578303496571417552e-01	2.100000000000000000e+01	2.482718059700660973e+01
9.634825872745161890e-01	2.100000000000000000e+01	2.516983955001389717e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.549880641228468647e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.581355963340364923e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.611311940854200486e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.639640339183608830e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.666194620488307976e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.690834588518167436e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.713407086941472102e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.733769592841771612e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.751790062753974553e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.767343213964241855e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.780325597040905450e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.790649136774732497e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.798223839902417964e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.802993976873129611e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.804906478635318834e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.803916188069891646e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.799995938351290548e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.793121791126461773e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.783264803837149515e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.770413828143163215e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.754542492024793887e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.735642686499253529e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.713689112372168211e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.688651113205922627e+01
9.989999999999999991e-01	8.000000000000000000e+00	2.660513623823147711e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.629256754793026474e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.594850236328676729e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.557305210006031615e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.516628645569361922e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.472869433708035913e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.426093090410383368e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.376427219637449184e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.324024168489068387e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.269076080091993575e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.211784078345676363e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.152349571211832213e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.090929031886549438e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.027615739766676484e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.962423775517913782e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.895261432258373091e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.825934739845295240e+01
