#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.189550932495565405e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.299635458742621807e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.397005233910825872e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.466299202289917858e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.526430215684942482e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.587039243435406810e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.649982390929514509e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.715286636736439263e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.782225174830515613e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.849739508704233515e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.916685266439164792e+01
7.946474973542854148e-01	1.900000000000000000e+01	1.982012754288105327e+01
8.221720589961076797e-01	2.000000000000000000e+01	2.044838076482571410e+01
8.460073473940508126e-01	2.100000000000000000e+01	2.104521347184709867e+01
8.666478567836676250e-01	2.200000000000000000e+01	2.160681146223755178e+01
8.845218015310541970e-01	2.300000000000000000e+01	2.213217602085741120e+01
9.000000000000000222e-01	2.400000000000000000e+01	2.262248872819557732e+01
9.134035676639934431e-01	2.500000000000000000e+01	2.308073907127573321e+01
9.250105790667544348e-01	2.500000000000000000e+01	2.351077711658412639e+01
9.350618368423788684e-01	2.500000000000000000e+01	2.391679118851111596e+01
9.437658674809651371e-01	2.500000000000000000e+01	2.430245861861443046e+01
9.513032474834136609e-01	2.500000000000000000e+01	2.467077645649668938e+01
9.578303496571417552e-01	2.500000000000000000e+01	2.502403723724668083e+01
9.634825872745161890e-01	2.500000000000000000e+01	2.536340240105262822e+01
9.683772233983162225e-01	2.500000000000000000e+01	2.568960074685694650e+01
9.726158036573563370e-01	2.400000000000000000e+01	2.600246871327514953e+01
9.762862629433834982e-01	2.300000000000000000e+01	2.630140548224399666e+01
9.794647497354285193e-01	2.300000000000000000e+01	2.658543121652640195e+01
9.822172058996108124e-01	2.200000000000000000e+01	2.685326625410624857e+01
9.846007347394051257e-01	2.100000000000000000e+01	2.710346193157483441e+01
9.866647856783667958e-01	2.000000000000000000e+01	2.733439010404675074e+01
9.884521801531054308e-01	1.900000000000000000e+01	2.754436589140826896e+01
9.899999999999999911e-01	1.900000000000000000e+01	2.773171974432938924e+01
9.913403567663993110e-01	1.800000000000000000e+01	2.789486272113013499e+01
9.925010579066754213e-01	1.700000000000000000e+01	2.803209299349252248e+01
9.935061836842379313e-01	1.600000000000000000e+01	2.814206858891940044e+01
9.943765867480964804e-01	1.500000000000000000e+01	2.822329810272135475e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.827457888203446146e+01
9.957830349657141866e-01	1.400000000000000000e+01	2.829501862288462632e+01
9.963482587274515856e-01	1.300000000000000000e+01	2.828362366323906940e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.823982657041633360e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.816317329523556623e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.805357957832700322e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.791097321822077149e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.773557654672688244e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.752791420194707683e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.728852576891610937e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.701815888401874588e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.671770898797117155e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.638801589610912046e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.603005356426526973e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.564463517798838055e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.523250678939309566e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.479425093766852939e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.433002480829365766e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.383983178315239826e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.332321974229810735e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.277920166719570716e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.220613285714195584e+01
9.997946474973542497e-01	3.000000000000000000e+00	2.160165437985475734e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.096251788073218236e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.028426551585224047e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.956112659351627414e+01
9.998845218015310898e-01	2.000000000000000000e+00	1.878558223322918863e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.794834806052770659e+01
