#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.192087929697538407e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.298644345251617693e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.392313245681876133e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.468711819504478200e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.534860063347129433e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.596743796027071483e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.657774696131646408e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.719685787340910821e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.783100964506157737e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.847854176545720506e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.913250187419465220e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.978343924510230423e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.042154217150988771e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.103790203138433412e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.162591747007305543e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.218159585261021505e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.270369005412513630e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.319332196369980892e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.365327881134572863e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.408746520560521276e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.449987924117996130e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.489443063559946623e+01
9.578303496571417552e-01	3.100000000000000000e+01	2.527431613639646102e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.564207069913904036e+01
9.683772233983162225e-01	3.200000000000000000e+01	2.599931167677016930e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.634694793725945416e+01
9.762862629433834982e-01	3.300000000000000000e+01	2.668512678328924181e+01
9.794647497354285193e-01	3.300000000000000000e+01	2.701329720041787041e+01
9.822172058996108124e-01	3.300000000000000000e+01	2.733041140058695007e+01
9.846007347394051257e-01	3.200000000000000000e+01	2.763492674519679326e+01
9.866647856783667958e-01	3.200000000000000000e+01	2.792498576157509405e+01
9.884521801531054308e-01	3.100000000000000000e+01	2.819821501470931580e+01
9.899999999999999911e-01	3.000000000000000000e+01	2.845223075054480688e+01
9.913403567663993110e-01	3.000000000000000000e+01	2.868432483030675684e+01
9.925010579066754213e-01	2.800000000000000000e+01	2.889171390429547870e+01
9.935061836842379313e-01	2.700000000000000000e+01	2.907186286217770999e+01
9.943765867480964804e-01	2.600000000000000000e+01	2.922219167271443041e+01
9.951303247483413994e-01	2.500000000000000000e+01	2.934045336014074934e+01
9.957830349657141866e-01	2.300000000000000000e+01	2.942477083234173563e+01
9.963482587274515856e-01	2.200000000000000000e+01	2.947354564124173848e+01
9.968377223398315889e-01	2.000000000000000000e+01	2.948568663708930160e+01
9.972615803657356448e-01	1.900000000000000000e+01	2.946052469027408449e+01
9.976286262943383498e-01	1.800000000000000000e+01	2.939790659115672966e+01
9.979464749735428297e-01	1.700000000000000000e+01	2.929807202590919246e+01
9.982217205899610590e-01	1.500000000000000000e+01	2.916161624938270691e+01
9.984600734739405015e-01	1.400000000000000000e+01	2.898962484311226717e+01
9.986664785678366352e-01	1.300000000000000000e+01	2.878348587298366112e+01
9.988452180153105653e-01	1.200000000000000000e+01	2.854479661581688532e+01
9.989999999999999991e-01	1.100000000000000000e+01	2.827549495137094837e+01
9.991340356766399422e-01	1.100000000000000000e+01	2.797750101960856739e+01
9.992501057906675310e-01	1.000000000000000000e+01	2.765293635601595668e+01
9.993506183684237598e-01	9.000000000000000000e+00	2.730361984615431226e+01
9.994376586748096036e-01	8.000000000000000000e+00	2.693149185637832943e+01
9.995130324748341399e-01	8.000000000000000000e+00	2.653807361595707448e+01
9.995783034965713965e-01	7.000000000000000000e+00	2.612444049233337395e+01
9.996348258727452141e-01	7.000000000000000000e+00	2.569143221245306918e+01
9.996837722339831922e-01	6.000000000000000000e+00	2.523919664336630575e+01
9.997261580365736089e-01	6.000000000000000000e+00	2.476730118273702885e+01
9.997628626294338128e-01	5.000000000000000000e+00	2.427458864779325864e+01
9.997946474973542497e-01	5.000000000000000000e+00	2.375911590611579527e+01
9.998221720589961503e-01	4.000000000000000000e+00	2.321781907335001804e+01
9.998460073473940390e-01	4.000000000000000000e+00	2.264664261888290397e+01
9.998666478567836968e-01	4.000000000000000000e+00	2.203987411268847296e+01
9.998845218015310898e-01	3.000000000000000000e+00	2.138981528673269850e+01
9.999000000000000110e-01	3.000000000000000000e+00	2.068581303978175967e+01
