#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.173079576339770114e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.269779827446233966e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.362986166027232571e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.451484683907142248e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.532362964000706995e+01
5.130324748341368313e-01	1.100000000000000000e+01	1.604011666033932926e+01
5.783034965714177744e-01	1.200000000000000000e+01	1.668811647227278172e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.730735911059676724e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.792158791790340899e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.853504410002661018e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.914387656386255543e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.974298661593816817e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.032701970994317975e+01
8.460073473940508126e-01	2.000000000000000000e+01	2.089041801143496357e+01
8.666478567836676250e-01	2.100000000000000000e+01	2.142819318008982066e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.193726611330698262e+01
9.000000000000000222e-01	2.200000000000000000e+01	2.241726680638425506e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.286951695589760902e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.329695127028151802e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.370303144211984758e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.409045801939044651e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.446178236787817895e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.481832841739889517e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.516092787943152942e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.548951670286427884e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.580356474394545785e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.610221225203467910e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.638424958410836751e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.664834040071442445e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.689311978426169958e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.711715512722668109e+01
9.884521801531054308e-01	1.800000000000000000e+01	2.731904684858146481e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.749757963086750934e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.765153264814525969e+01
9.925010579066754213e-01	1.600000000000000000e+01	2.777987772778183029e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.788178698789200638e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.795640421470288928e+01
9.951303247483413994e-01	1.400000000000000000e+01	2.800314931357420534e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.802147130183773527e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.801095409773299494e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.797130449556114584e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.790228499111295690e+01
9.976286262943383498e-01	1.100000000000000000e+01	2.780360429263422972e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.767521615216528730e+01
9.982217205899610590e-01	1.000000000000000000e+01	2.751681624964998818e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.732837169927407572e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.710973522529312163e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.686062061172393456e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.658101259197685096e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.627061739832939580e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.592936529812226354e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.555721709748453918e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.515439942573355836e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.472108079775457767e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.425794172014889227e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.376590739426444188e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.324612630916016442e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.270021911524784031e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.212991147293354999e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.153682410390482005e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.092253009687026832e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.028810175116710468e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.963380121730676464e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.895932224851873471e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.826305986369462531e+01
