#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.231669392433916954e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.307663287969908339e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.379851054405326138e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.448104891931365046e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.512292314316000486e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.574321325874923794e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.635872418053044086e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.697954563435538944e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.760877793663304303e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.824437996378246751e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.888164123512338577e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.951503304750444556e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.013922492029695732e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.075002187878447302e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.134394695066716707e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.191869397649740847e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.247267733313359628e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.300517442689068659e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.351610078954205818e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.400585650918627323e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.447507037376616523e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.492455700224956416e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.535515616575917619e+01
9.634825872745161890e-01	3.300000000000000000e+01	2.576757752931940360e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.616242085283468555e+01
9.726158036573563370e-01	3.400000000000000000e+01	2.654017738534955839e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.690112856572437039e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.724548564504327430e+01
9.822172058996108124e-01	3.500000000000000000e+01	2.757337574738904351e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.788491786315519505e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.818009742407760498e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.845880376464796058e+01
9.899999999999999911e-01	3.600000000000000000e+01	2.872105301948322875e+01
9.913403567663993110e-01	3.600000000000000000e+01	2.896672313735032844e+01
9.925010579066754213e-01	3.600000000000000000e+01	2.919563046277595220e+01
9.935061836842379313e-01	3.600000000000000000e+01	2.940772177599182413e+01
9.943765867480964804e-01	3.500000000000000000e+01	2.960257912231226385e+01
9.951303247483413994e-01	3.500000000000000000e+01	2.977981110945909649e+01
9.957830349657141866e-01	3.500000000000000000e+01	2.993881548668809245e+01
9.963482587274515856e-01	3.400000000000000000e+01	3.007901973183816935e+01
9.968377223398315889e-01	3.400000000000000000e+01	3.019941278101669724e+01
9.972615803657356448e-01	3.300000000000000000e+01	3.029895982844855240e+01
9.976286262943383498e-01	3.200000000000000000e+01	3.037610836416149240e+01
9.979464749735428297e-01	3.100000000000000000e+01	3.042920036823998942e+01
9.982217205899610590e-01	3.000000000000000000e+01	3.045735178442061297e+01
9.984600734739405015e-01	2.800000000000000000e+01	3.045823337268730313e+01
9.986664785678366352e-01	2.700000000000000000e+01	3.043060502180520643e+01
9.988452180153105653e-01	2.500000000000000000e+01	3.037281392890357523e+01
9.989999999999999991e-01	2.400000000000000000e+01	3.028505513600197929e+01
9.991340356766399422e-01	2.200000000000000000e+01	3.016679657973370254e+01
9.992501057906675310e-01	2.100000000000000000e+01	3.001793325855240724e+01
9.993506183684237598e-01	1.900000000000000000e+01	2.983863358527813858e+01
9.994376586748096036e-01	1.800000000000000000e+01	2.962880496137016451e+01
9.995130324748341399e-01	1.600000000000000000e+01	2.939132283869573925e+01
9.995783034965713965e-01	1.500000000000000000e+01	2.912181853385460428e+01
9.996348258727452141e-01	1.400000000000000000e+01	2.882468712102369324e+01
9.996837722339831922e-01	1.200000000000000000e+01	2.849912028703651856e+01
9.997261580365736089e-01	1.100000000000000000e+01	2.814429204341760737e+01
9.997628626294338128e-01	1.000000000000000000e+01	2.775880915372150071e+01
9.997946474973542497e-01	1.000000000000000000e+01	2.734191697108308006e+01
9.998221720589961503e-01	9.000000000000000000e+00	2.689783988795695535e+01
9.998460073473940390e-01	8.000000000000000000e+00	2.642962340479788708e+01
9.998666478567836968e-01	7.000000000000000000e+00	2.594083397987673578e+01
9.998845218015310898e-01	7.000000000000000000e+00	2.543458205005346429e+01
9.999000000000000110e-01	6.000000000000000000e+00	2.492766412527165443e+01
