#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.249443065372251738e+01
1.340356766399346533e-01	8.000000000000000000e+00	1.321517344563325480e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.396823983640532951e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.470488604154281553e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.536277007307719344e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.598165806390045240e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.660727707673092013e+01
6.348258727451623340e-01	1.500000000000000000e+01	1.723750682557521685e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.786320151755270658e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.848227886495774186e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.909702887758639633e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.971075104538967082e+01
8.221720589961076797e-01	2.200000000000000000e+01	2.032548522570793637e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.094056962033898373e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.155232301912292669e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.215505776027031004e+01
9.000000000000000222e-01	2.700000000000000000e+01	2.274183430734039746e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.330593778794677107e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.384169755959799275e+01
9.350618368423788684e-01	3.000000000000000000e+01	2.434538760692452897e+01
9.437658674809651371e-01	3.100000000000000000e+01	2.481534927864716522e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.525219744976333658e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.565820196201039849e+01
9.634825872745161890e-01	3.300000000000000000e+01	2.603671012002727991e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.639147105771478152e+01
9.726158036573563370e-01	3.400000000000000000e+01	2.672613386576021455e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.704385080857549895e+01
9.794647497354285193e-01	3.500000000000000000e+01	2.734714570575883741e+01
9.822172058996108124e-01	3.500000000000000000e+01	2.763799888160048113e+01
9.846007347394051257e-01	3.500000000000000000e+01	2.791769490434579382e+01
9.866647856783667958e-01	3.500000000000000000e+01	2.818708461370685114e+01
9.884521801531054308e-01	3.500000000000000000e+01	2.844637842535641425e+01
9.899999999999999911e-01	3.600000000000000000e+01	2.869543353142445596e+01
9.913403567663993110e-01	3.600000000000000000e+01	2.893380866820832864e+01
9.925010579066754213e-01	3.600000000000000000e+01	2.916061216991067084e+01
9.935061836842379313e-01	3.600000000000000000e+01	2.937464202146630399e+01
9.943765867480964804e-01	3.500000000000000000e+01	2.957460692597739182e+01
9.951303247483413994e-01	3.500000000000000000e+01	2.975890145946372201e+01
9.957830349657141866e-01	3.500000000000000000e+01	2.992580941420714424e+01
9.963482587274515856e-01	3.400000000000000000e+01	3.007383490728433273e+01
9.968377223398315889e-01	3.300000000000000000e+01	3.020111761039202491e+01
9.972615803657356448e-01	3.300000000000000000e+01	3.030546887740639050e+01
9.976286262943383498e-01	3.200000000000000000e+01	3.038568764668960753e+01
9.979464749735428297e-01	3.100000000000000000e+01	3.043898230277234518e+01
9.982217205899610590e-01	2.900000000000000000e+01	3.046436368943855655e+01
9.984600734739405015e-01	2.800000000000000000e+01	3.045953286722368603e+01
9.986664785678366352e-01	2.700000000000000000e+01	3.042284836952850213e+01
9.988452180153105653e-01	2.500000000000000000e+01	3.035197710124818826e+01
9.989999999999999991e-01	2.400000000000000000e+01	3.025055928772101055e+01
9.991340356766399422e-01	2.200000000000000000e+01	3.011501932971003015e+01
9.992501057906675310e-01	2.100000000000000000e+01	2.994362565936743437e+01
9.993506183684237598e-01	1.900000000000000000e+01	2.973794022056301145e+01
9.994376586748096036e-01	1.800000000000000000e+01	2.949991335164088468e+01
9.995130324748341399e-01	1.600000000000000000e+01	2.923067757558623825e+01
9.995783034965713965e-01	1.500000000000000000e+01	2.892637095158345417e+01
9.996348258727452141e-01	1.400000000000000000e+01	2.859470190896638542e+01
9.996837722339831922e-01	1.300000000000000000e+01	2.823282545226400941e+01
9.997261580365736089e-01	1.100000000000000000e+01	2.783935093597706967e+01
9.997628626294338128e-01	1.000000000000000000e+01	2.741621569837541017e+01
9.997946474973542497e-01	1.000000000000000000e+01	2.696802339868685294e+01
9.998221720589961503e-01	9.000000000000000000e+00	2.649521724980095527e+01
9.998460073473940390e-01	8.000000000000000000e+00	2.599886322715125786e+01
9.998666478567836968e-01	7.000000000000000000e+00	2.547295620455161114e+01
9.998845218015310898e-01	6.000000000000000000e+00	2.492460959780910912e+01
9.999000000000000110e-01	6.000000000000000000e+00	2.435918990282479513e+01
