#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.201504204421683752e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.294738534841330591e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.380221027886110008e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.455729182811289668e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.524743359542898524e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.590312387795350446e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.654275527229253839e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.717737885202597425e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.781307270751369742e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.845229467393515321e+01
7.628626294338345382e-01	1.800000000000000000e+01	1.909331141045761626e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.973153339683718954e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.036038571981131184e+01
8.460073473940508126e-01	2.200000000000000000e+01	2.097277162619240798e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.156254225401475466e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.212514861462242166e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.265822137738427244e+01
9.134035676639934431e-01	2.700000000000000000e+01	2.316138277757328368e+01
9.250105790667544348e-01	2.800000000000000000e+01	2.363606462740612812e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.408498821250908861e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.451125278450344780e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.491820548465493701e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.530881577427428653e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.568553898162231519e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.605037982864141455e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.640454920597422372e+01
9.762862629433834982e-01	3.400000000000000000e+01	2.674876354959767966e+01
9.794647497354285193e-01	3.400000000000000000e+01	2.708311813812094471e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.740738672177943158e+01
9.846007347394051257e-01	3.400000000000000000e+01	2.772093702788405523e+01
9.866647856783667958e-01	3.400000000000000000e+01	2.802265603788770676e+01
9.884521801531054308e-01	3.400000000000000000e+01	2.831125640974189039e+01
9.899999999999999911e-01	3.400000000000000000e+01	2.858521600922409789e+01
9.913403567663993110e-01	3.400000000000000000e+01	2.884270096606181255e+01
9.925010579066754213e-01	3.300000000000000000e+01	2.908189749495333132e+01
9.935061836842379313e-01	3.300000000000000000e+01	2.930062325440068349e+01
9.943765867480964804e-01	3.200000000000000000e+01	2.949667817387619806e+01
9.951303247483413994e-01	3.100000000000000000e+01	2.966780769123639772e+01
9.957830349657141866e-01	3.000000000000000000e+01	2.981166542798137442e+01
9.963482587274515856e-01	2.800000000000000000e+01	2.992588414238447925e+01
9.968377223398315889e-01	2.700000000000000000e+01	3.000827415626216066e+01
9.972615803657356448e-01	2.600000000000000000e+01	3.005689254943706956e+01
9.976286262943383498e-01	2.400000000000000000e+01	3.006993093241960224e+01
9.979464749735428297e-01	2.300000000000000000e+01	3.004618092524335182e+01
9.982217205899610590e-01	2.100000000000000000e+01	2.998461918181309471e+01
9.984600734739405015e-01	2.000000000000000000e+01	2.988491758438899026e+01
9.986664785678366352e-01	1.800000000000000000e+01	2.974719652761057986e+01
9.988452180153105653e-01	1.700000000000000000e+01	2.957214874987354492e+01
9.989999999999999991e-01	1.600000000000000000e+01	2.936085982752320689e+01
9.991340356766399422e-01	1.500000000000000000e+01	2.911506367594194344e+01
9.992501057906675310e-01	1.400000000000000000e+01	2.883657539653586355e+01
9.993506183684237598e-01	1.300000000000000000e+01	2.852799268798074550e+01
9.994376586748096036e-01	1.200000000000000000e+01	2.819135735551394362e+01
9.995130324748341399e-01	1.100000000000000000e+01	2.782941660737643375e+01
9.995783034965713965e-01	1.000000000000000000e+01	2.744444537860238853e+01
9.996348258727452141e-01	9.000000000000000000e+00	2.703877658531265737e+01
9.996837722339831922e-01	8.000000000000000000e+00	2.661438778697153396e+01
9.997261580365736089e-01	8.000000000000000000e+00	2.617210297147288856e+01
9.997628626294338128e-01	7.000000000000000000e+00	2.571386584900374572e+01
9.997946474973542497e-01	6.000000000000000000e+00	2.524015668498682530e+01
9.998221720589961503e-01	6.000000000000000000e+00	2.475000577779143285e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.424281089659382715e+01
9.998666478567836968e-01	5.000000000000000000e+00	2.371770506034138037e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.316972694113652409e+01
9.999000000000000110e-01	4.000000000000000000e+00	2.259432304981782380e+01
