#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	7.000000000000000000e+00	1.226790834221459114e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.294401239604637510e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.385948333886803141e+01
3.506183684237886844e-01	1.000000000000000000e+01	1.478851068764175736e+01
4.376586748096509272e-01	1.100000000000000000e+01	1.548359725620367300e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.609917942438535476e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.670971704647744716e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.732613390304618406e+01
6.837722339831620033e-01	1.500000000000000000e+01	1.794325625519248746e+01
7.261580365735638143e-01	1.600000000000000000e+01	1.855167074131154692e+01
7.628626294338345382e-01	1.700000000000000000e+01	1.914233194660518578e+01
7.946474973542854148e-01	1.800000000000000000e+01	1.970906393594950856e+01
8.221720589961076797e-01	1.900000000000000000e+01	2.025045318526455773e+01
8.460073473940508126e-01	1.900000000000000000e+01	2.076923364788217441e+01
8.666478567836676250e-01	2.000000000000000000e+01	2.127028220302554473e+01
8.845218015310541970e-01	2.100000000000000000e+01	2.175844897500793351e+01
9.000000000000000222e-01	2.100000000000000000e+01	2.223698864718205570e+01
9.134035676639934431e-01	2.200000000000000000e+01	2.270695376168228563e+01
9.250105790667544348e-01	2.200000000000000000e+01	2.316787536232385847e+01
9.350618368423788684e-01	2.200000000000000000e+01	2.361807449278152760e+01
9.437658674809651371e-01	2.200000000000000000e+01	2.405510408406296108e+01
9.513032474834136609e-01	2.200000000000000000e+01	2.447655478793858919e+01
9.578303496571417552e-01	2.200000000000000000e+01	2.488002582580366351e+01
9.634825872745161890e-01	2.200000000000000000e+01	2.526318985246209436e+01
9.683772233983162225e-01	2.100000000000000000e+01	2.562433924664602358e+01
9.726158036573563370e-01	2.100000000000000000e+01	2.596181944542462006e+01
9.762862629433834982e-01	2.000000000000000000e+01	2.627449564286694539e+01
9.794647497354285193e-01	2.000000000000000000e+01	2.656155709777885221e+01
9.822172058996108124e-01	1.900000000000000000e+01	2.682245497468411344e+01
9.846007347394051257e-01	1.900000000000000000e+01	2.705684951255765469e+01
9.866647856783667958e-01	1.800000000000000000e+01	2.726452452256619452e+01
9.884521801531054308e-01	1.700000000000000000e+01	2.744527923758247567e+01
9.899999999999999911e-01	1.700000000000000000e+01	2.759901487452012248e+01
9.913403567663993110e-01	1.600000000000000000e+01	2.772539181520830454e+01
9.925010579066754213e-01	1.500000000000000000e+01	2.782410101774166833e+01
9.935061836842379313e-01	1.500000000000000000e+01	2.789487158870683103e+01
9.943765867480964804e-01	1.400000000000000000e+01	2.793705565393220525e+01
9.951303247483413994e-01	1.300000000000000000e+01	2.795040244678585850e+01
9.957830349657141866e-01	1.300000000000000000e+01	2.793441986901084917e+01
9.963482587274515856e-01	1.200000000000000000e+01	2.788880331706314664e+01
9.968377223398315889e-01	1.200000000000000000e+01	2.781331085943016745e+01
9.972615803657356448e-01	1.100000000000000000e+01	2.770801472207138261e+01
9.976286262943383498e-01	1.000000000000000000e+01	2.757313462701144147e+01
9.979464749735428297e-01	1.000000000000000000e+01	2.740903852075433633e+01
9.982217205899610590e-01	9.000000000000000000e+00	2.721641736050562699e+01
9.984600734739405015e-01	9.000000000000000000e+00	2.699623913448379042e+01
9.986664785678366352e-01	8.000000000000000000e+00	2.674946517433563997e+01
9.988452180153105653e-01	8.000000000000000000e+00	2.647736175552949334e+01
9.989999999999999991e-01	7.000000000000000000e+00	2.618132726887193940e+01
9.991340356766399422e-01	7.000000000000000000e+00	2.586262568892104952e+01
9.992501057906675310e-01	7.000000000000000000e+00	2.552257812339666643e+01
9.993506183684237598e-01	6.000000000000000000e+00	2.516242713048334778e+01
9.994376586748096036e-01	6.000000000000000000e+00	2.478311121273763007e+01
9.995130324748341399e-01	5.000000000000000000e+00	2.438541820280288164e+01
9.995783034965713965e-01	5.000000000000000000e+00	2.396973415546261776e+01
9.996348258727452141e-01	5.000000000000000000e+00	2.353605962993209744e+01
9.996837722339831922e-01	4.000000000000000000e+00	2.308401495045882967e+01
9.997261580365736089e-01	4.000000000000000000e+00	2.261252486646944959e+01
9.997628626294338128e-01	4.000000000000000000e+00	2.212003833708390488e+01
9.997946474973542497e-01	4.000000000000000000e+00	2.160419326193357392e+01
9.998221720589961503e-01	3.000000000000000000e+00	2.106191484020417803e+01
9.998460073473940390e-01	3.000000000000000000e+00	2.048910621432519719e+01
9.998666478567836968e-01	3.000000000000000000e+00	1.988038960857279136e+01
9.998845218015310898e-01	3.000000000000000000e+00	1.922926767151087191e+01
9.999000000000000110e-01	2.000000000000000000e+00	1.852715088865608095e+01
