#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.000000000000000000e+00	1.206602644178913941e+01
1.340356766399346533e-01	7.000000000000000000e+00	1.279133405536529544e+01
2.501057906675441256e-01	8.000000000000000000e+00	1.348445486276012062e+01
3.506183684237886844e-01	9.000000000000000000e+00	1.418435070663868380e+01
4.376586748096509272e-01	1.000000000000000000e+01	1.488801848146058404e+01
5.130324748341368313e-01	1.200000000000000000e+01	1.558709356938132373e+01
5.783034965714177744e-01	1.300000000000000000e+01	1.628497013823564288e+01
6.348258727451623340e-01	1.400000000000000000e+01	1.698805147773606450e+01
6.837722339831620033e-01	1.600000000000000000e+01	1.769904462611674134e+01
7.261580365735638143e-01	1.700000000000000000e+01	1.841589516028841444e+01
7.628626294338345382e-01	1.900000000000000000e+01	1.913240244620418551e+01
7.946474973542854148e-01	2.000000000000000000e+01	1.983993904683621778e+01
8.221720589961076797e-01	2.100000000000000000e+01	2.052870338798242500e+01
8.460073473940508126e-01	2.300000000000000000e+01	2.118884829793679003e+01
8.666478567836676250e-01	2.400000000000000000e+01	2.181210652953607720e+01
8.845218015310541970e-01	2.500000000000000000e+01	2.239278820358251920e+01
9.000000000000000222e-01	2.600000000000000000e+01	2.292865223240697858e+01
9.134035676639934431e-01	2.800000000000000000e+01	2.342119795315610276e+01
9.250105790667544348e-01	2.900000000000000000e+01	2.387481626617920227e+01
9.350618368423788684e-01	2.900000000000000000e+01	2.429582148279642695e+01
9.437658674809651371e-01	3.000000000000000000e+01	2.469098868115706225e+01
9.513032474834136609e-01	3.100000000000000000e+01	2.506660480032203253e+01
9.578303496571417552e-01	3.200000000000000000e+01	2.542784083094369407e+01
9.634825872745161890e-01	3.200000000000000000e+01	2.577851779554413270e+01
9.683772233983162225e-01	3.300000000000000000e+01	2.612117798425691717e+01
9.726158036573563370e-01	3.300000000000000000e+01	2.645707805996185868e+01
9.762862629433834982e-01	3.300000000000000000e+01	2.678653304808684155e+01
9.794647497354285193e-01	3.300000000000000000e+01	2.710899506625331412e+01
9.822172058996108124e-01	3.400000000000000000e+01	2.742336169727242279e+01
9.846007347394051257e-01	3.300000000000000000e+01	2.772808159974196229e+01
9.866647856783667958e-01	3.300000000000000000e+01	2.802102497438409756e+01
9.884521801531054308e-01	3.300000000000000000e+01	2.829984435566598933e+01
9.899999999999999911e-01	3.200000000000000000e+01	2.856208982131471785e+01
9.913403567663993110e-01	3.200000000000000000e+01	2.880483915589211463e+01
9.925010579066754213e-01	3.100000000000000000e+01	2.902537362805520615e+01
9.935061836842379313e-01	3.000000000000000000e+01	2.922064514146665459e+01
9.943765867480964804e-01	2.900000000000000000e+01	2.938770571977107338e+01
9.951303247483413994e-01	2.700000000000000000e+01	2.952387520846096791e+01
9.957830349657141866e-01	2.600000000000000000e+01	2.962672175956139142e+01
9.963482587274515856e-01	2.400000000000000000e+01	2.969446706234476352e+01
9.968377223398315889e-01	2.300000000000000000e+01	2.972555794825176889e+01
9.972615803657356448e-01	2.200000000000000000e+01	2.971923889125742235e+01
9.976286262943383498e-01	2.000000000000000000e+01	2.967534490376976564e+01
9.979464749735428297e-01	1.900000000000000000e+01	2.959430538698484270e+01
9.982217205899610590e-01	1.800000000000000000e+01	2.947702341592680142e+01
9.984600734739405015e-01	1.600000000000000000e+01	2.932485932394990868e+01
9.986664785678366352e-01	1.500000000000000000e+01	2.913932541307511315e+01
9.988452180153105653e-01	1.400000000000000000e+01	2.892220376619901501e+01
9.989999999999999991e-01	1.300000000000000000e+01	2.867527402833760064e+01
9.991340356766399422e-01	1.200000000000000000e+01	2.840034485204376580e+01
9.992501057906675310e-01	1.100000000000000000e+01	2.809892726554817699e+01
9.993506183684237598e-01	1.000000000000000000e+01	2.777259952176166635e+01
9.994376586748096036e-01	1.000000000000000000e+01	2.742259779599780956e+01
9.995130324748341399e-01	9.000000000000000000e+00	2.704990110038126261e+01
9.995783034965713965e-01	8.000000000000000000e+00	2.665532772142791273e+01
9.996348258727452141e-01	8.000000000000000000e+00	2.623949041149571570e+01
9.996837722339831922e-01	7.000000000000000000e+00	2.580260503278729445e+01
9.997261580365736089e-01	6.000000000000000000e+00	2.534455361452312161e+01
9.997628626294338128e-01	6.000000000000000000e+00	2.486541701118367698e+01
9.997946474973542497e-01	5.000000000000000000e+00	2.436418909089722362e+01
9.998221720589961503e-01	5.000000000000000000e+00	2.383987678884302852e+01
9.998460073473940390e-01	5.000000000000000000e+00	2.329073336361144442e+01
9.998666478567836968e-01	4.000000000000000000e+00	2.271485469445596550e+01
9.998845218015310898e-01	4.000000000000000000e+00	2.210978760309249935e+01
9.999000000000000110e-01	3.000000000000000000e+00	2.146914008349118319e+01
