#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.677697710710283729e+00	2.000000000000000000e+00
1.340356766399346533e-01	7.605772577245182298e+00	3.000000000000000000e+00
2.501057906675441256e-01	8.527453653503931363e+00	3.000000000000000000e+00
3.506183684237886844e-01	9.430021755420396445e+00	4.000000000000000000e+00
4.376586748096509272e-01	1.029952149835282427e+01	4.000000000000000000e+00
5.130324748341368313e-01	1.112634699795474624e+01	5.000000000000000000e+00
5.783034965714177744e-01	1.190766107295987375e+01	6.000000000000000000e+00
6.348258727451623340e-01	1.264630090449056610e+01	6.000000000000000000e+00
6.837722339831620033e-01	1.334767486903235145e+01	7.000000000000000000e+00
7.261580365735638143e-01	1.401721920817446332e+01	8.000000000000000000e+00
7.628626294338345382e-01	1.465901110313852840e+01	8.000000000000000000e+00
7.946474973542854148e-01	1.527549160649011917e+01	9.000000000000000000e+00
8.221720589961076797e-01	1.586773542688307259e+01	1.000000000000000000e+01
8.460073473940508126e-01	1.643597213539213442e+01	1.000000000000000000e+01
8.666478567836676250e-01	1.698007887219372947e+01	1.100000000000000000e+01
8.845218015310541970e-01	1.749992137767351608e+01	1.100000000000000000e+01
9.000000000000000222e-01	1.799549268556077664e+01	1.200000000000000000e+01
9.134035676639934431e-01	1.846707271402191353e+01	1.200000000000000000e+01
9.250105790667544348e-01	1.891517760258085445e+01	1.200000000000000000e+01
9.350618368423788684e-01	1.934043130854221104e+01	1.300000000000000000e+01
9.437658674809651371e-01	1.974358619193878184e+01	1.300000000000000000e+01
9.513032474834136609e-01	2.012527159392388043e+01	1.300000000000000000e+01
9.578303496571417552e-01	2.048605305128092624e+01	1.300000000000000000e+01
9.634825872745161890e-01	2.082627096205964534e+01	1.300000000000000000e+01
9.683772233983162225e-01	2.114608088059083713e+01	1.300000000000000000e+01
9.726158036573563370e-01	2.144541108559213072e+01	1.300000000000000000e+01
9.762862629433834982e-01	2.172398423056063166e+01	1.300000000000000000e+01
9.794647497354285193e-01	2.198131752536184180e+01	1.300000000000000000e+01
9.822172058996108124e-01	2.221678500203585571e+01	1.300000000000000000e+01
9.846007347394051257e-01	2.242966336410056982e+01	1.300000000000000000e+01
9.866647856783667958e-01	2.261914625164546067e+01	1.300000000000000000e+01
9.884521801531054308e-01	2.278441664397408317e+01	1.200000000000000000e+01
9.899999999999999911e-01	2.292466870121779010e+01	1.200000000000000000e+01
9.913403567663993110e-01	2.303922028296406666e+01	1.200000000000000000e+01
9.925010579066754213e-01	2.312746991398115171e+01	1.200000000000000000e+01
9.935061836842379313e-01	2.318900444291976726e+01	1.100000000000000000e+01
9.943765867480964804e-01	2.322356833900357742e+01	1.100000000000000000e+01
9.951303247483413994e-01	2.323112835328578996e+01	1.000000000000000000e+01
9.957830349657141866e-01	2.321181921515013613e+01	1.000000000000000000e+01
9.963482587274515856e-01	2.316596200667711258e+01	1.000000000000000000e+01
9.968377223398315889e-01	2.309403123179201600e+01	9.000000000000000000e+00
9.972615803657356448e-01	2.299661142337352260e+01	9.000000000000000000e+00
9.976286262943383498e-01	2.287436248875809852e+01	8.000000000000000000e+00
9.979464749735428297e-01	2.272799623999181051e+01	8.000000000000000000e+00
9.982217205899610590e-01	2.255825112231990914e+01	8.000000000000000000e+00
9.984600734739405015e-01	2.236581297467996166e+01	7.000000000000000000e+00
9.986664785678366352e-01	2.215131638433261330e+01	7.000000000000000000e+00
9.988452180153105653e-01	2.191531232431927023e+01	6.000000000000000000e+00
9.989999999999999991e-01	2.165825800997326667e+01	6.000000000000000000e+00
9.991340356766399422e-01	2.138047138074590237e+01	6.000000000000000000e+00
9.992501057906675310e-01	2.108212469583212112e+01	5.000000000000000000e+00
9.993506183684237598e-01	2.076323629092719258e+01	5.000000000000000000e+00
9.994376586748096036e-01	2.042364156110500062e+01	5.000000000000000000e+00
9.995130324748341399e-01	2.006299023316880792e+01	4.000000000000000000e+00
9.995783034965713965e-01	1.968077318775408813e+01	4.000000000000000000e+00
9.996348258727452141e-01	1.927622917428917759e+01	4.000000000000000000e+00
9.996837722339831922e-01	1.884841583345487592e+01	4.000000000000000000e+00
9.997261580365736089e-01	1.839619067612481018e+01	3.000000000000000000e+00
9.997628626294338128e-01	1.791810113077350408e+01	3.000000000000000000e+00
9.997946474973542497e-01	1.741251833156058737e+01	3.000000000000000000e+00
9.998221720589961503e-01	1.687741108379679389e+01	3.000000000000000000e+00
9.998460073473940390e-01	1.631042475011618009e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.570873560869146957e+01	2.000000000000000000e+00
9.998845218015310898e-01	1.506885726142670912e+01	2.000000000000000000e+00
9.999000000000000110e-01	1.438651593880725699e+01	2.000000000000000000e+00
