#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.670518629253820997e+00	2.000000000000000000e+00
1.340356766399346533e-01	7.604165263466562408e+00	3.000000000000000000e+00
2.501057906675441256e-01	8.515276573591989973e+00	3.000000000000000000e+00
3.506183684237886844e-01	9.404050149005849235e+00	4.000000000000000000e+00
4.376586748096509272e-01	1.026356149461582135e+01	5.000000000000000000e+00
5.130324748341368313e-01	1.108876574779850088e+01	5.000000000000000000e+00
5.783034965714177744e-01	1.187829371539720569e+01	6.000000000000000000e+00
6.348258727451623340e-01	1.263325367123836962e+01	6.000000000000000000e+00
6.837722339831620033e-01	1.335580263280349733e+01	7.000000000000000000e+00
7.261580365735638143e-01	1.404801148913194631e+01	8.000000000000000000e+00
7.628626294338345382e-01	1.471142422399944394e+01	9.000000000000000000e+00
7.946474973542854148e-01	1.534681884563275389e+01	9.000000000000000000e+00
8.221720589961076797e-01	1.595456203445595911e+01	1.000000000000000000e+01
8.460073473940508126e-01	1.653468893843432852e+01	1.100000000000000000e+01
8.666478567836676250e-01	1.708726922063507558e+01	1.100000000000000000e+01
8.845218015310541970e-01	1.761263662945140851e+01	1.200000000000000000e+01
9.000000000000000222e-01	1.811157962307908420e+01	1.200000000000000000e+01
9.134035676639934431e-01	1.858521154139132037e+01	1.300000000000000000e+01
9.250105790667544348e-01	1.903503963709238178e+01	1.300000000000000000e+01
9.350618368423788684e-01	1.946272711258613697e+01	1.400000000000000000e+01
9.437658674809651371e-01	1.986993131237360188e+01	1.400000000000000000e+01
9.513032474834136609e-01	2.025814064740045239e+01	1.500000000000000000e+01
9.578303496571417552e-01	2.062852767299719403e+01	1.500000000000000000e+01
9.634825872745161890e-01	2.098195027111918520e+01	1.500000000000000000e+01
9.683772233983162225e-01	2.131887360074494353e+01	1.600000000000000000e+01
9.726158036573563370e-01	2.163939483272853437e+01	1.600000000000000000e+01
9.762862629433834982e-01	2.194317823902984443e+01	1.600000000000000000e+01
9.794647497354285193e-01	2.222968310492879596e+01	1.600000000000000000e+01
9.822172058996108124e-01	2.249807032201726642e+01	1.600000000000000000e+01
9.846007347394051257e-01	2.274719609586250968e+01	1.600000000000000000e+01
9.866647856783667958e-01	2.297579907498949936e+01	1.600000000000000000e+01
9.884521801531054308e-01	2.318244607565807769e+01	1.600000000000000000e+01
9.899999999999999911e-01	2.336562181677053474e+01	1.600000000000000000e+01
9.913403567663993110e-01	2.352378959576477513e+01	1.500000000000000000e+01
9.925010579066754213e-01	2.365542150373318364e+01	1.500000000000000000e+01
9.935061836842379313e-01	2.375922433302381265e+01	1.500000000000000000e+01
9.943765867480964804e-01	2.383416042320015293e+01	1.400000000000000000e+01
9.951303247483413994e-01	2.387949468970204947e+01	1.400000000000000000e+01
9.957830349657141866e-01	2.389494782211276913e+01	1.300000000000000000e+01
9.963482587274515856e-01	2.388060485995630344e+01	1.300000000000000000e+01
9.968377223398315889e-01	2.383697116387916282e+01	1.200000000000000000e+01
9.972615803657356448e-01	2.376487130549808668e+01	1.100000000000000000e+01
9.976286262943383498e-01	2.366535464983329717e+01	1.100000000000000000e+01
9.979464749735428297e-01	2.353968272616111790e+01	1.000000000000000000e+01
9.982217205899610590e-01	2.338911263358489379e+01	1.000000000000000000e+01
9.984600734739405015e-01	2.321500090937692562e+01	9.000000000000000000e+00
9.986664785678366352e-01	2.301853877827040762e+01	9.000000000000000000e+00
9.988452180153105653e-01	2.280087949222597388e+01	8.000000000000000000e+00
9.989999999999999991e-01	2.256293878630548022e+01	7.000000000000000000e+00
9.991340356766399422e-01	2.230547316282727621e+01	7.000000000000000000e+00
9.992501057906675310e-01	2.202900761184803713e+01	7.000000000000000000e+00
9.993506183684237598e-01	2.173376121495972768e+01	6.000000000000000000e+00
9.994376586748096036e-01	2.141970110244841408e+01	6.000000000000000000e+00
9.995130324748341399e-01	2.108640010803824794e+01	5.000000000000000000e+00
9.995783034965713965e-01	2.073315330451880811e+01	5.000000000000000000e+00
9.996348258727452141e-01	2.035881258885189737e+01	5.000000000000000000e+00
9.996837722339831922e-01	1.996178138685084846e+01	4.000000000000000000e+00
9.997261580365736089e-01	1.954001478414501491e+01	4.000000000000000000e+00
9.997628626294338128e-01	1.909089424530954915e+01	4.000000000000000000e+00
9.997946474973542497e-01	1.861105506757318651e+01	3.000000000000000000e+00
9.998221720589961503e-01	1.809637677484590768e+01	3.000000000000000000e+00
9.998460073473940390e-01	1.754166073661636815e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.694038737695971975e+01	3.000000000000000000e+00
9.998845218015310898e-01	1.628417482005094641e+01	2.000000000000000000e+00
9.999000000000000110e-01	1.556227162033457034e+01	2.000000000000000000e+00
