#lambda	number of discriminable inputs	dynamic_range
0.000000000000000000e+00	6.663039363935265413e+00	2.000000000000000000e+00
1.340356766399346533e-01	7.584763504567156644e+00	3.000000000000000000e+00
2.501057906675441256e-01	8.498546071375692179e+00	3.000000000000000000e+00
3.506183684237886844e-01	9.394412599505297834e+00	4.000000000000000000e+00
4.376586748096509272e-01	1.026014547794146026e+01	4.000000000000000000e+00
5.130324748341368313e-01	1.108836423609152533e+01	5.000000000000000000e+00
5.783034965714177744e-01	1.187710311260972773e+01	6.000000000000000000e+00
6.348258727451623340e-01	1.262824553991136156e+01	6.000000000000000000e+00
6.837722339831620033e-01	1.334506820884769596e+01	7.000000000000000000e+00
7.261580365735638143e-01	1.403074268256205315e+01	8.000000000000000000e+00
7.628626294338345382e-01	1.468748044218251891e+01	8.000000000000000000e+00
7.946474973542854148e-01	1.531642554333981998e+01	9.000000000000000000e+00
8.221720589961076797e-01	1.591805929307034795e+01	1.000000000000000000e+01
8.460073473940508126e-01	1.649253210053195318e+01	1.000000000000000000e+01
8.666478567836676250e-01	1.703998645754914421e+01	1.100000000000000000e+01
8.845218015310541970e-01	1.756086440774014790e+01	1.200000000000000000e+01
9.000000000000000222e-01	1.805592590946632825e+01	1.200000000000000000e+01
9.134035676639934431e-01	1.852625770492459623e+01	1.300000000000000000e+01
9.250105790667544348e-01	1.897311752642734817e+01	1.300000000000000000e+01
9.350618368423788684e-01	1.939779081350095069e+01	1.400000000000000000e+01
9.437658674809651371e-01	1.980150268393947499e+01	1.400000000000000000e+01
9.513032474834136609e-01	2.018525137557344351e+01	1.400000000000000000e+01
9.578303496571417552e-01	2.054969583674071032e+01	1.400000000000000000e+01
9.634825872745161890e-01	2.089516419452152007e+01	1.500000000000000000e+01
9.683772233983162225e-01	2.122162431015997797e+01	1.500000000000000000e+01
9.726158036573563370e-01	2.152874029778748621e+01	1.500000000000000000e+01
9.762862629433834982e-01	2.181582981456503489e+01	1.500000000000000000e+01
9.794647497354285193e-01	2.208194713924704899e+01	1.400000000000000000e+01
9.822172058996108124e-01	2.232603328572630375e+01	1.400000000000000000e+01
9.846007347394051257e-01	2.254687203212902702e+01	1.400000000000000000e+01
9.866647856783667958e-01	2.274321941190437002e+01	1.400000000000000000e+01
9.884521801531054308e-01	2.291391322051077850e+01	1.400000000000000000e+01
9.899999999999999911e-01	2.305789809979513905e+01	1.300000000000000000e+01
9.913403567663993110e-01	2.317436794593738725e+01	1.300000000000000000e+01
9.925010579066754213e-01	2.326277685109675986e+01	1.200000000000000000e+01
9.935061836842379313e-01	2.332286587863066529e+01	1.200000000000000000e+01
9.943765867480964804e-01	2.335473382183341684e+01	1.100000000000000000e+01
9.951303247483413994e-01	2.335872424090702992e+01	1.100000000000000000e+01
9.957830349657141866e-01	2.333543354665660630e+01	1.100000000000000000e+01
9.963482587274515856e-01	2.328565558422663884e+01	1.000000000000000000e+01
9.968377223398315889e-01	2.321028599604972342e+01	1.000000000000000000e+01
9.972615803657356448e-01	2.311029815772956297e+01	9.000000000000000000e+00
9.976286262943383498e-01	2.298662175881551306e+01	9.000000000000000000e+00
9.979464749735428297e-01	2.284019092373178594e+01	8.000000000000000000e+00
9.982217205899610590e-01	2.267183272095855529e+01	8.000000000000000000e+00
9.984600734739405015e-01	2.248226786729053117e+01	7.000000000000000000e+00
9.986664785678366352e-01	2.227209733904152955e+01	7.000000000000000000e+00
9.988452180153105653e-01	2.204177460444527270e+01	6.000000000000000000e+00
9.989999999999999991e-01	2.179162198461497013e+01	6.000000000000000000e+00
9.991340356766399422e-01	2.152173070715359415e+01	6.000000000000000000e+00
9.992501057906675310e-01	2.123207667320347269e+01	5.000000000000000000e+00
9.993506183684237598e-01	2.092238125992722431e+01	5.000000000000000000e+00
9.994376586748096036e-01	2.059212009194934723e+01	5.000000000000000000e+00
9.995130324748341399e-01	2.024055091726631872e+01	4.000000000000000000e+00
9.995783034965713965e-01	1.986662500160129952e+01	4.000000000000000000e+00
9.996348258727452141e-01	1.946893645293778974e+01	4.000000000000000000e+00
9.996837722339831922e-01	1.904578167570671710e+01	4.000000000000000000e+00
9.997261580365736089e-01	1.859492634465557614e+01	3.000000000000000000e+00
9.997628626294338128e-01	1.811375423466332890e+01	3.000000000000000000e+00
9.997946474973542497e-01	1.759900914524131821e+01	3.000000000000000000e+00
9.998221720589961503e-01	1.704678795242773504e+01	3.000000000000000000e+00
9.998460073473940390e-01	1.645240346604818882e+01	3.000000000000000000e+00
9.998666478567836968e-01	1.581026489447097916e+01	2.000000000000000000e+00
9.998845218015310898e-01	1.511374203334058031e+01	2.000000000000000000e+00
9.999000000000000110e-01	1.435500529466073516e+01	2.000000000000000000e+00
